년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
20-Jun,제주시,삼도2동,기타음식료품위주종합소매업,5,213500,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,기타 주점업,186,27255000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,기타 외국식 음식점업,267,16118948,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,기타 대형 종합 소매업,16499,1154957770,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,그외 기타 종합 소매업,44,48050000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,관광 민예품 및 선물용품 소매업,79,9700600,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,비알콜 음료점업,90,900000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,과실 및 채소 소매업,213,14316400,7072196.911,2021-07-30
20-Jun,제주시,삼도1동,화장품 및 방향제 소매업,106,12527600,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,호텔업,178,24699608,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,한식 음식점업,8661,308411934,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,"피자, 햄버거, 샌드위치 및 유사 음식점업",615,12757000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,체인화 편의점,13412,117288140,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,차량용 주유소 운영업,641,29942845,10863305.35,2021-07-30
20-Jun,제주시,삼도2동,건강보조식품 소매업,6,671500,7072196.911,2021-07-30
20-Jun,제주시,삼도1동,중식 음식점업,1255,32087200,10863305.35,2021-07-30
20-Jun,제주시,삼도2동,빵 및 과자류 소매업,1103,13448045,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,수산물 소매업,15,20593000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,한식 음식점업,15651,606003497,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",559,6081450,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,택시 운송업,44,269700,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,체인화 편의점,19197,192678530,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,중식 음식점업,675,18087000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,전시 및 행사 대행업,21,1286000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,서양식 음식점업,1330,30542650,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,일식 음식점업,434,31228000,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,육류 소매업,79,10103300,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,욕탕업,220,3764500,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,여행사업,56,2590819,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,여관업,275,15992140,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,스포츠 및 레크레이션 용품 임대업,400,33951550,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,슈퍼마켓,2926,41835750,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,일반유흥 주점업,111,30295000,7072196.911,2021-07-30
20-Jun,제주시,삼도1동,전시 및 행사 대행업,12,664000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,일식 음식점업,325,26147500,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,일반유흥 주점업,263,83979000,10863305.35,2021-07-30
20-Jun,제주시,봉개동,한식 음식점업,4183,144317480,6428092.717,2021-07-30
20-Jun,제주시,봉개동,체인화 편의점,6944,72768850,6428092.717,2021-07-30
20-Jun,제주시,봉개동,차량용 주유소 운영업,6320,356323382,6428092.717,2021-07-30
20-Jun,제주시,봉개동,차량용 가스 충전업,20,2250320,6428092.717,2021-07-30
20-Jun,제주시,봉개동,중식 음식점업,280,6351000,6428092.717,2021-07-30
20-Jun,제주시,봉개동,전시 및 행사 대행업,4,106000,6428092.717,2021-07-30
20-Jun,제주시,봉개동,휴양콘도 운영업,509,69385550,6428092.717,2021-07-30
20-Jun,제주시,봉개동,일식 음식점업,29,1938000,6428092.717,2021-07-30
20-Jun,제주시,봉개동,여관업,32,5805000,6428092.717,2021-07-30
20-Jun,제주시,봉개동,슈퍼마켓,6158,134960100,6428092.717,2021-07-30
20-Jun,제주시,봉개동,수산물 소매업,11,776800,6428092.717,2021-07-30
20-Jun,제주시,봉개동,서양식 음식점업,868,12685000,6428092.717,2021-07-30
20-Jun,제주시,봉개동,빵 및 과자류 소매업,424,4801100,6428092.717,2021-07-30
20-Jun,제주시,용담2동,일식 음식점업,2017,92031106,16302770.63,2021-07-30
20-Jun,제주시,봉개동,육류 소매업,35,47861000,6428092.717,2021-07-30
20-Jun,제주시,삼도1동,건강보조식품 소매업,82,13671950,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,과실 및 채소 소매업,254,80330700,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,관광 민예품 및 선물용품 소매업,39,6146000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,육류 소매업,460,54601380,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,욕탕업,203,7907800,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,여행사업,5,2594000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,여관업,544,29446326,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,198,50881400,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,슈퍼마켓,22337,600996837,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,수산물 소매업,150,10463900,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,서양식 음식점업,935,13831140,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,빵 및 과자류 소매업,1571,23814880,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,비알콜 음료점업,858,8320400,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,마사지업,3,140000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,기타 주점업,502,90314000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,기타 외국식 음식점업,236,9897500,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,그외 기타 종합 소매업,5,2460000,10863305.35,2021-07-30
20-Jun,제주시,삼도1동,그외 기타 스포츠시설 운영업,1,460000,10863305.35,2021-07-30
20-Jun,제주시,삼도2동,호텔업,1274,356720616,7072196.911,2021-07-30
20-Jun,제주시,삼도2동,화장품 및 방향제 소매업,66,11896480,7072196.911,2021-07-30
20-Jun,제주시,삼양동,건강보조식품 소매업,5,2340000,18862007.37,2021-07-30
20-Jun,제주시,삼양동,과실 및 채소 소매업,598,99562020,18862007.37,2021-07-30
20-Jun,제주시,애월읍,골프장 운영업,4597,796473480,39710925.11,2021-07-30
20-Jun,제주시,애월읍,건강보조식품 소매업,11,1840000,39710925.11,2021-07-30
20-Jun,제주시,아라동,화장품 및 방향제 소매업,301,23409100,39866252.35,2021-07-30
20-Jun,제주시,아라동,한식 음식점업,34525,1492524007,39866252.35,2021-07-30
20-Jun,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",4707,75378090,39866252.35,2021-07-30
20-Jun,제주시,아라동,체인화 편의점,58356,525251280,39866252.35,2021-07-30
20-Jun,제주시,애월읍,과실 및 채소 소매업,1044,90490329,39710925.11,2021-07-30
20-Jun,제주시,아라동,차량용 주유소 운영업,7354,399902668,39866252.35,2021-07-30
20-Jun,제주시,아라동,중식 음식점업,3183,95660970,39866252.35,2021-07-30
20-Jun,제주시,아라동,전시 및 행사 대행업,47,6672100,39866252.35,2021-07-30
20-Jun,제주시,아라동,일식 음식점업,2579,165145100,39866252.35,2021-07-30
20-Jun,제주시,아라동,육류 소매업,1262,77158820,39866252.35,2021-07-30
20-Jun,제주시,아라동,욕탕업,49,454000,39866252.35,2021-07-30
20-Jun,제주시,아라동,여행사업,3,1645000,39866252.35,2021-07-30
20-Jun,제주시,아라동,차량용 가스 충전업,216,30826100,39866252.35,2021-07-30
20-Jun,제주시,애월읍,관광 민예품 및 선물용품 소매업,1388,31586250,39710925.11,2021-07-30
20-Jun,제주시,애월읍,그외 기타 분류안된 오락관련 서비스업,2,300000,39710925.11,2021-07-30
20-Jun,제주시,애월읍,그외 기타 스포츠시설 운영업,44,4028100,39710925.11,2021-07-30
20-Jun,제주시,애월읍,일반유흥 주점업,20,4680000,39710925.11,2021-07-30
20-Jun,제주시,애월읍,육류 소매업,368,55973550,39710925.11,2021-07-30
20-Jun,제주시,애월읍,여행사업,4,2000000,39710925.11,2021-07-30
20-Jun,제주시,애월읍,여관업,3367,334971589,39710925.11,2021-07-30
20-Jun,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,1092,32577400,39710925.11,2021-07-30
20-Jun,제주시,애월읍,슈퍼마켓,9964,225811650,39710925.11,2021-07-30
20-Jun,제주시,애월읍,수산물 소매업,250,16961000,39710925.11,2021-07-30
20-Jun,제주시,애월읍,서양식 음식점업,15757,406845445,39710925.11,2021-07-30
20-Jun,제주시,애월읍,빵 및 과자류 소매업,3202,53128670,39710925.11,2021-07-30
20-Jun,제주시,애월읍,비알콜 음료점업,4396,58076330,39710925.11,2021-07-30
20-Jun,제주시,애월읍,기타음식료품위주종합소매업,24618,1265336670,39710925.11,2021-07-30
20-Jun,제주시,애월읍,기타 주점업,33,4910000,39710925.11,2021-07-30
20-Jun,제주시,애월읍,기타 외국식 음식점업,1247,31232100,39710925.11,2021-07-30
20-Jun,제주시,애월읍,기타 수상오락 서비스업,4,1560000,39710925.11,2021-07-30
20-Jun,제주시,애월읍,그외 기타 종합 소매업,13,3655000,39710925.11,2021-07-30
20-Jun,제주시,아라동,여관업,297,60277447,39866252.35,2021-07-30
20-Jun,제주시,애월읍,자동차 임대업,305,14191000,39710925.11,2021-07-30
20-Jun,제주시,아라동,스포츠 및 레크레이션 용품 임대업,558,69659820,39866252.35,2021-07-30
20-Jun,제주시,아라동,수산물 소매업,220,5561590,39866252.35,2021-07-30
20-Jun,제주시,삼양동,전시 및 행사 대행업,9,1874000,18862007.37,2021-07-30
20-Jun,제주시,삼양동,일식 음식점업,955,55548900,18862007.37,2021-07-30
20-Jun,제주시,삼양동,육류 소매업,674,138491320,18862007.37,2021-07-30
20-Jun,제주시,삼양동,욕탕업,572,17111000,18862007.37,2021-07-30
20-Jun,제주시,삼양동,여관업,112,7471960,18862007.37,2021-07-30
20-Jun,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,987,35809080,18862007.37,2021-07-30
20-Jun,제주시,삼양동,중식 음식점업,2052,50050270,18862007.37,2021-07-30
20-Jun,제주시,삼양동,슈퍼마켓,23509,774019370,18862007.37,2021-07-30
20-Jun,제주시,삼양동,서양식 음식점업,3300,57437044,18862007.37,2021-07-30
20-Jun,제주시,삼양동,빵 및 과자류 소매업,3084,37712920,18862007.37,2021-07-30
20-Jun,제주시,삼양동,비알콜 음료점업,5191,41072750,18862007.37,2021-07-30
20-Jun,제주시,삼양동,기타음식료품위주종합소매업,2323,51259420,18862007.37,2021-07-30
20-Jun,제주시,삼양동,기타 주점업,123,14949000,18862007.37,2021-07-30
20-Jun,제주시,삼양동,기타 외국식 음식점업,106,6493000,18862007.37,2021-07-30
20-Jun,제주시,삼양동,수산물 소매업,299,23718900,18862007.37,2021-07-30
20-Jun,제주시,삼양동,차량용 가스 충전업,132,21475900,18862007.37,2021-07-30
20-Jun,제주시,삼양동,차량용 주유소 운영업,4721,313535467,18862007.37,2021-07-30
20-Jun,제주시,삼양동,체인화 편의점,24394,237288980,18862007.37,2021-07-30
20-Jun,제주시,아라동,서양식 음식점업,13082,279492808,39866252.35,2021-07-30
20-Jun,제주시,아라동,빵 및 과자류 소매업,6457,106382070,39866252.35,2021-07-30
20-Jun,제주시,아라동,비알콜 음료점업,12890,116696484,39866252.35,2021-07-30
20-Jun,제주시,아라동,마사지업,2,110000,39866252.35,2021-07-30
20-Jun,제주시,아라동,기타음식료품위주종합소매업,4394,166493500,39866252.35,2021-07-30
20-Jun,제주시,아라동,기타 주점업,51,3681000,39866252.35,2021-07-30
20-Jun,제주시,아라동,기타 외국식 음식점업,1215,31528500,39866252.35,2021-07-30
20-Jun,제주시,아라동,그외 기타 종합 소매업,20,6070000,39866252.35,2021-07-30
20-Jun,제주시,아라동,관광 민예품 및 선물용품 소매업,15,2436500,39866252.35,2021-07-30
20-Jun,제주시,아라동,과실 및 채소 소매업,568,46754310,39866252.35,2021-07-30
20-Jun,제주시,아라동,골프장 운영업,3153,311762709,39866252.35,2021-07-30
20-Jun,제주시,아라동,건강보조식품 소매업,21,3726000,39866252.35,2021-07-30
20-Jun,제주시,삼양동,화장품 및 방향제 소매업,436,14681070,18862007.37,2021-07-30
20-Jun,제주시,삼양동,한식 음식점업,15387,575321935,18862007.37,2021-07-30
20-Jun,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3634,46150650,18862007.37,2021-07-30
20-Jun,제주시,아라동,슈퍼마켓,30165,752504987,39866252.35,2021-07-30
20-Jun,제주시,용담2동,자동차 임대업,9227,779472503,16302770.63,2021-07-30
20-Jun,제주시,일도2동,수산물 소매업,471,37835840,26041582.35,2021-07-30
20-Jun,제주시,용담2동,차량용 주유소 운영업,12362,460693860,16302770.63,2021-07-30
20-Jun,제주시,추자면,스포츠 및 레크레이션 용품 임대업,45,4973500,1962725.026,2021-07-30
20-Jun,제주시,추자면,슈퍼마켓,1359,38299730,1962725.026,2021-07-30
20-Jun,제주시,추자면,수산물 소매업,139,9876000,1962725.026,2021-07-30
20-Jun,제주시,추자면,서양식 음식점업,113,1320000,1962725.026,2021-07-30
20-Jun,제주시,추자면,비알콜 음료점업,85,1381500,1962725.026,2021-07-30
20-Jun,제주시,추자면,기타 주점업,65,12000000,1962725.026,2021-07-30
20-Jun,제주시,추자면,여관업,104,15596000,1962725.026,2021-07-30
20-Jun,제주시,추자면,과실 및 채소 소매업,68,3838300,1962725.026,2021-07-30
20-Jun,제주시,조천읍,화장품 및 방향제 소매업,56,1979100,22749257.92,2021-07-30
20-Jun,제주시,조천읍,호텔업,158,30549186,22749257.92,2021-07-30
20-Jun,제주시,조천읍,한식 음식점업,34127,1320525871,22749257.92,2021-07-30
20-Jun,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",2877,48593070,22749257.92,2021-07-30
20-Jun,제주시,조천읍,택시 운송업,1,60000,22749257.92,2021-07-30
20-Jun,제주시,조천읍,체인화 편의점,35551,350382790,22749257.92,2021-07-30
20-Jun,제주시,조천읍,휴양콘도 운영업,1133,220989700,22749257.92,2021-07-30
20-Jun,제주시,조천읍,차량용 주유소 운영업,8787,426041167,22749257.92,2021-07-30
20-Jun,제주시,추자면,일반유흥 주점업,29,6120000,1962725.026,2021-07-30
20-Jun,제주시,추자면,차량용 가스 충전업,33,3111000,1962725.026,2021-07-30
20-Jun,제주시,한경면,비알콜 음료점업,207,8658300,7556629.153,2021-07-30
20-Jun,제주시,한경면,내항 여객 운송업,46,2047000,7556629.153,2021-07-30
20-Jun,제주시,한경면,기타음식료품위주종합소매업,3867,131126240,7556629.153,2021-07-30
20-Jun,제주시,한경면,기타 주점업,38,8455000,7556629.153,2021-07-30
20-Jun,제주시,한경면,기타 외국식 음식점업,166,5017000,7556629.153,2021-07-30
20-Jun,제주시,한경면,기타 수상오락 서비스업,55,1781500,7556629.153,2021-07-30
20-Jun,제주시,추자면,중식 음식점업,129,6369000,1962725.026,2021-07-30
20-Jun,제주시,한경면,그외 기타 종합 소매업,5,900000,7556629.153,2021-07-30
20-Jun,제주시,한경면,관광 민예품 및 선물용품 소매업,19,375500,7556629.153,2021-07-30
20-Jun,제주시,한경면,과실 및 채소 소매업,450,15500450,7556629.153,2021-07-30
20-Jun,제주시,한경면,골프장 운영업,2063,364444600,7556629.153,2021-07-30
20-Jun,제주시,추자면,한식 음식점업,948,59233100,1962725.026,2021-07-30
20-Jun,제주시,추자면,체인화 편의점,1890,27865700,1962725.026,2021-07-30
20-Jun,제주시,추자면,차량용 주유소 운영업,219,30293820,1962725.026,2021-07-30
20-Jun,제주시,한경면,그외 기타 스포츠시설 운영업,11,4295000,7556629.153,2021-07-30
20-Jun,제주시,조천읍,차량용 가스 충전업,291,34276600,22749257.92,2021-07-30
20-Jun,제주시,조천읍,중식 음식점업,2062,59388711,22749257.92,2021-07-30
20-Jun,제주시,조천읍,전시 및 행사 대행업,3080,85066000,22749257.92,2021-07-30
