,년월,읍면동명,이용자수,이용금액,총 유동인구,업종명
510,2019-12-01,추자면,167,16290600,4988159.10399998,소매업
79,2019-02-01,추자면,62,12022000,1817373.12,숙박업
205,2019-05-01,추자면,16,3491000,2155567.374,문화레저
246,2019-06-01,추자면,20,3834000,4177294.298,문화레저
424,2019-10-01,추자면,289,17571820,4091183.29399998,소매업
123,2019-03-01,추자면,984,59322300,7254834.959999999,식음료
80,2019-02-01,표선면,742,21833600,10144428.28,문화레저
296,2019-07-01,표선면,20843,944612129,73763635.32000001,식음료
165,2019-04-01,표선면,439,37412130,12001327.12,숙박업
444,2019-12-01,표선면,270,20548390,11962579.86,쇼핑
468,2019-11-01,표선면,6403,685564961,58558167.35,소매업
38,2019-01-01,표선면,355,38252300,11270311.24,숙박업
330,2019-08-01,표선면,1329,38312850,12736837.17,문화레저
453,2019-11-01,표선면,923,26486700,11711633.47,문화레저
511,2019-12-01,표선면,18980,949165157,71775479.16,식음료
223,2019-06-01,표선면,576,18405170,11634904.03,쇼핑
288,2019-07-01,표선면,1027,30941750,12293939.22,문화레저
292,2019-07-01,표선면,377,39667647,12293939.22,숙박업
339,2019-08-01,표선면,5378,357719140,63684185.85,소매업
35,2019-01-01,표선면,474,15598320,11270311.24,쇼핑
297,2019-08-01,표선면,397,8791750,12736837.17,쇼핑
425,2019-10-01,표선면,6606,675758186,60615859.5,소매업
208,2019-05-01,표선면,422,40236055,12224514.32,숙박업
382,2019-09-01,표선면,17755,835147350,67113248.88000001,식음료
382,2019-09-01,표선면,4901,438875015,55927707.400000006,소매업
38,2019-01-01,표선면,818,26129100,11270311.24,문화레저
425,2019-10-01,표선면,21409,1089562680,72739031.4,식음료
122,2019-03-01,표선면,380,31666550,11271322.27,숙박업
412,2019-10-01,표선면,1222,37021370,12123171.9,문화레저
371,2019-09-01,표선면,1109,30949800,11185541.48,문화레저
122,2019-03-01,표선면,742,22367500,11271322.27,문화레저
511,2019-12-01,표선면,5212,527281960,59812899.3,소매업
250,2019-06-01,표선면,433,47099185,11634904.03,숙박업
259,2019-07-01,표선면,453,20238880,12293939.22,쇼핑
339,2019-08-01,표선면,23227,1038643111,76421023.02,식음료
468,2019-11-01,표선면,19705,1003053544,70269800.82000001,식음료
80,2019-02-01,표선면,320,27503540,10144428.28,숙박업
333,2019-09-01,표선면,274,12626090,11185541.48,쇼핑
376,2019-09-01,표선면,321,29800925,11185541.48,숙박업
334,2019-08-01,표선면,439,46271738,12736837.17,숙박업
110,2019-03-01,표선면,527,25657200,11271322.27,쇼핑
185,2019-05-01,표선면,636,23277180,12224514.32,쇼핑
408,2019-11-01,표선면,408,10936310,11711633.47,쇼핑
73,2019-02-01,표선면,409,12323280,10144428.28,쇼핑
124,2019-03-01,표선면,5160,553722330,56356611.349999994,소매업
81,2019-02-01,표선면,3619,317046520,50722141.4,소매업
504,2019-12-01,표선면,427,43063100,11962579.86,숙박업
253,2019-06-01,표선면,8336,589585658,58174520.15,소매업
461,2019-11-01,표선면,506,53973720,11711633.47,숙박업
167,2019-04-01,표선면,19718,1062613460,72007962.72,식음료
210,2019-05-01,표선면,7293,584993830,61122571.6,소매업
210,2019-05-01,표선면,21540,1104600986,73347085.92,식음료
148,2019-04-01,표선면,624,20925200,12001327.12,쇼핑
38,2019-01-01,표선면,4307,401966696,56351556.2,소매업
247,2019-06-01,표선면,1059,31889600,11634904.03,문화레저
206,2019-05-01,표선면,961,28659500,12224514.32,문화레저
38,2019-01-01,표선면,16711,785167843,67621867.44,식음료
167,2019-04-01,표선면,5811,723510040,60006635.599999994,소매업
81,2019-02-01,표선면,14823,705289123,60866569.68,식음료
253,2019-06-01,표선면,20658,1033724970,69809424.17999999,식음료
296,2019-07-01,표선면,5584,347557895,61469696.1,소매업
494,2019-12-01,표선면,705,22396300,11962579.86,문화레저
418,2019-10-01,표선면,534,43466056,12123171.9,숙박업
164,2019-04-01,표선면,756,28539250,12001327.12,문화레저
370,2019-10-01,표선면,481,12521280,12123171.9,쇼핑
124,2019-03-01,표선면,17553,898423047,67627933.61999999,식음료
505,2019-12-01,한경면,17,1929500,6969313.63799999,숙박업
211,2019-05-01,한경면,1067,61859900,36687009.83999995,소매업
426,2019-10-01,한경면,12356,492928728,44783011.146,식음료
512,2019-12-01,한경면,1502,88033950,34846568.18999995,소매업
123,2019-03-01,한경면,32,1954000,13768704.968,문화레저
123,2019-03-01,한경면,54,3834500,6884352.484,숙박업
372,2019-09-01,한경면,125,3731915,14098179.524,문화레저
413,2019-10-01,한경면,136,4648915,14927670.382,문화레저
82,2019-02-01,한경면,937,60010650,31559258.664999947,소매업
207,2019-05-01,한경면,137,6040200,14674803.93599998,문화레저
39,2019-01-01,한경면,44,1394000,13891254.374,문화레저
426,2019-10-01,한경면,1150,57697400,37319175.955,소매업
383,2019-09-01,한경면,10449,416150760,42294538.572000004,식음료
209,2019-05-01,한경면,88,5455500,7337401.96799999,숙박업
383,2019-09-01,한경면,996,44348140,35245448.81,소매업
81,2019-02-01,한경면,40,3075000,6311851.73299999,숙박업
39,2019-01-01,한경면,10152,382767893,41673763.122,식음료
166,2019-04-01,한경면,55,4867000,7008419.381,숙박업
248,2019-06-01,한경면,155,6597000,14233837.388,문화레저
39,2019-01-01,한경면,1237,87591650,34728135.935,소매업
125,2019-03-01,한경면,10645,404405121,41306114.904,식음료
469,2019-11-01,한경면,11187,448028580,40811796.936000004,식음료
168,2019-04-01,한경면,910,62935200,35042096.905,소매업
168,2019-04-01,한경면,10841,434417125,42050516.286,식음료
377,2019-09-01,한경면,27,3660000,7049089.762,숙박업
469,2019-11-01,한경면,1286,73621559,34009830.78,소매업
251,2019-06-01,한경면,31,2727000,7116918.694,숙박업
211,2019-05-01,한경면,11795,464248334,44024411.80799994,식음료
289,2019-07-01,한경면,172,5483500,14766453.282,문화레저
331,2019-08-01,한경면,144,4173000,15443419.42599998,문화레저
371,2019-10-01,한경면,1,111000,7463835.191,쇼핑
335,2019-08-01,한경면,87,4895040,7721709.71299999,숙박업
125,2019-03-01,한경면,1014,58019592,34421762.42,소매업
111,2019-03-01,한경면,2,56000,6884352.484,쇼핑
165,2019-04-01,한경면,77,3290500,14016838.762,문화레저
454,2019-11-01,한경면,146,4870000,13603932.312,문화레저
82,2019-02-01,한경면,8697,331162780,37871110.397999935,식음료
512,2019-12-01,한경면,10721,423096923,41815881.82799994,식음료
297,2019-07-01,한경면,899,39899100,36916133.205,소매업
254,2019-06-01,한경면,12539,499736756,42701512.164,식음료
419,2019-10-01,한경면,26,9338900,7463835.191,숙박업
293,2019-07-01,한경면,53,3588500,7383226.641,숙박업
297,2019-07-01,한경면,13266,502259614,44299359.846,식음료
39,2019-01-01,한경면,53,7805450,6945627.187,숙박업
260,2019-07-01,한경면,1,100000,7383226.641,쇼핑
186,2019-05-01,한경면,1,100000,7337401.96799999,쇼핑
340,2019-08-01,한경면,1209,57908000,38608548.56499995,소매업
495,2019-12-01,한경면,80,4128000,13938627.27599998,문화레저
340,2019-08-01,한경면,14976,592002600,46330258.277999945,식음료
445,2019-12-01,한경면,1,12000,6969313.63799999,쇼핑
462,2019-11-01,한경면,15,1456000,6801966.156,숙박업
81,2019-02-01,한경면,23,551000,12623703.46599998,문화레저
36,2019-01-01,한경면,3,298000,6945627.187,쇼핑
254,2019-06-01,한경면,1333,55878100,35584593.47,소매업
169,2019-04-01,한림읍,5542,315689645,110292588.5,소매업
513,2019-12-01,한림읍,41527,1632797589,129549361.38000001,식음료
470,2019-11-01,한림읍,5734,336456742,107225921.25,소매업
409,2019-11-01,한림읍,289,11245890,21445184.25,쇼핑
513,2019-12-01,한림읍,6158,318110073,107957801.15,소매업
83,2019-02-01,한림읍,4858,313592325,100092610.05000001,소매업
40,2019-01-01,한림읍,217,18408300,21789861.37,문화레저
126,2019-03-01,한림읍,39175,1464040733,133915161.11999999,식음료
82,2019-02-01,한림읍,1193,136538688,20018522.01,숙박업
83,2019-02-01,한림읍,33774,1309595340,120111132.06000002,식음료
126,2019-03-01,한림읍,5408,340445007,111595967.6,소매업
40,2019-01-01,한림읍,36959,1446089342,130739168.22000001,식음료
40,2019-01-01,한림읍,1246,149145770,21789861.37,숙박업
470,2019-11-01,한림읍,40919,1649863810,128671105.5,식음료
332,2019-08-01,한림읍,601,28451500,24846135.27,문화레저
334,2019-09-01,한림읍,290,13036400,21587392.52,쇼핑
112,2019-03-01,한림읍,326,14532990,22319193.52,쇼핑
372,2019-10-01,한림읍,286,10882070,22983370.45,쇼핑
149,2019-04-01,한림읍,303,14570070,22058517.7,쇼핑
252,2019-06-01,한림읍,1534,114194799,22117973.56,숙박업
341,2019-08-01,한림읍,58180,2199758197,149076811.62,식음료
261,2019-07-01,한림읍,305,11227400,23780830.59,쇼핑
341,2019-08-01,한림읍,6792,424615746,124230676.35,소매업
187,2019-05-01,한림읍,351,15169130,23172733.22,쇼핑
255,2019-06-01,한림읍,6189,364801680,110589867.8,소매업
37,2019-01-01,한림읍,316,15127940,21789861.37,쇼핑
294,2019-07-01,한림읍,2000,158393818,23780830.59,숙박업
463,2019-11-01,한림읍,1542,146394651,21445184.25,숙박업
298,2019-07-01,한림읍,51803,1942783680,142684983.54,식음료
212,2019-05-01,한림읍,43264,1644047263,139036399.32,식음료
336,2019-08-01,한림읍,2631,233252855,24846135.27,숙박업
420,2019-10-01,한림읍,1734,167553492,22983370.45,숙박업
166,2019-04-01,한림읍,356,21310500,22058517.7,문화레저
455,2019-11-01,한림읍,422,28360100,21445184.25,문화레저
224,2019-06-01,한림읍,306,13577470,22117973.56,쇼핑
298,2019-07-01,한림읍,6285,355391575,118904152.95,소매업
255,2019-06-01,한림읍,46055,1762700316,132707841.36,식음료
290,2019-07-01,한림읍,693,30823100,23780830.59,문화레저
82,2019-02-01,한림읍,192,20048400,20018522.01,문화레저
414,2019-10-01,한림읍,549,31073300,22983370.45,문화레저
74,2019-02-01,한림읍,263,10484660,20018522.01,쇼핑
124,2019-03-01,한림읍,1338,111172897,22319193.52,숙박업
373,2019-09-01,한림읍,471,19509600,21587392.52,문화레저
427,2019-10-01,한림읍,45960,1758772322,137900222.7,식음료
40,2019-01-01,한림읍,5615,352143772,108949306.85000001,소매업
208,2019-05-01,한림읍,478,23396400,23172733.22,문화레저
427,2019-10-01,한림읍,5873,367117544,114916852.25,소매업
298,2019-08-01,한림읍,294,11432170,24846135.27,쇼핑
249,2019-06-01,한림읍,572,30533500,22117973.56,문화레저
124,2019-03-01,한림읍,257,14758800,22319193.52,문화레저
496,2019-12-01,한림읍,256,13530300,21591560.23,문화레저
384,2019-09-01,한림읍,41806,1539428182,129524355.11999999,식음료
378,2019-09-01,한림읍,1551,129367379,21587392.52,숙박업
384,2019-09-01,한림읍,5923,384464056,107936962.6,소매업
210,2019-05-01,한림읍,1628,107401919,23172733.22,숙박업
169,2019-04-01,한림읍,39793,1551100714,132351106.2,식음료
506,2019-12-01,한림읍,1463,122314040,21591560.23,숙박업
446,2019-12-01,한림읍,282,10736040,21591560.23,쇼핑
212,2019-05-01,한림읍,5564,354611767,115863666.1,소매업
167,2019-04-01,한림읍,1273,174837230,22058517.7,숙박업
373,2019-10-01,화북동,270,24403680,25102996.73,쇼핑
410,2019-11-01,화북동,284,20698510,24182853.73,쇼핑
41,2019-01-01,화북동,176,11231000,25550763.2,문화레저
514,2019-12-01,화북동,25087,807865106,152276305.68,식음료
83,2019-02-01,화북동,153,7357000,23021179.44,문화레저
256,2019-06-01,화북동,6484,314427310,122204957.30000001,소매업
497,2019-12-01,화북동,201,14416000,25379384.28,문화레저
213,2019-05-01,화북동,6766,316510520,125690631.89999999,소매업
41,2019-01-01,화북동,23858,748705279,153304579.2,식음료
170,2019-04-01,화북동,6749,282961874,123207674.75,소매업
84,2019-02-01,화북동,21448,694299504,138127076.64000002,식음료
335,2019-09-01,화북동,242,18310950,24709532.64,쇼핑
127,2019-03-01,화북동,6570,272352754,126339755.15,소매업
84,2019-02-01,화북동,5332,250646401,115105897.2,소매업
127,2019-03-01,화북동,24456,741039280,151607706.18,식음료
41,2019-01-01,화북동,5923,254918667,127753816.0,소매업
299,2019-07-01,화북동,6110,282454432,127749180.9,소매업
170,2019-04-01,화북동,24031,720266782,147849209.7,식음료
464,2019-11-01,화북동,4,1060000,24182853.73,숙박업
213,2019-05-01,화북동,25793,801335044,150828758.28,식음료
421,2019-10-01,화북동,1,120000,25102996.73,숙박업
256,2019-06-01,화북동,25340,793297021,146645948.76000002,식음료
299,2019-07-01,화북동,26501,813303283,153299017.08,식음료
342,2019-08-01,화북동,27405,847394891,152469214.98,식음료
385,2019-09-01,화북동,23449,696670776,148257195.84,식음료
168,2019-04-01,화북동,1,130000,24641534.95,숙박업
428,2019-10-01,화북동,26427,800333847,150617980.38,식음료
125,2019-03-01,화북동,1,200000,25267951.03,숙박업
471,2019-11-01,화북동,24803,780583552,145097122.38,식음료
507,2019-12-01,화북동,1,150000,25379384.28,숙박업
456,2019-11-01,화북동,279,38575500,24182853.73,문화레저
447,2019-12-01,화북동,262,19415860,25379384.28,쇼핑
75,2019-02-01,화북동,256,21444080,23021179.44,쇼핑
291,2019-07-01,화북동,249,14887000,25549836.18,문화레저
167,2019-04-01,화북동,230,19284120,24641534.95,문화레저
514,2019-12-01,화북동,6290,312634218,126896921.4,소매업
150,2019-04-01,화북동,328,29131970,24641534.95,쇼핑
333,2019-08-01,화북동,272,18955500,25411535.83,문화레저
225,2019-06-01,화북동,311,22090520,24440991.46,쇼핑
471,2019-11-01,화북동,6810,411273610,120914268.65,소매업
374,2019-09-01,화북동,261,19153500,24709532.64,문화레저
188,2019-05-01,화북동,326,21685900,25138126.38,쇼핑
262,2019-07-01,화북동,275,19055530,25549836.18,쇼핑
250,2019-06-01,화북동,265,19757000,24440991.46,문화레저
428,2019-10-01,화북동,6804,373606270,125514983.65,소매업
125,2019-03-01,화북동,222,15031400,25267951.03,문화레저
299,2019-08-01,화북동,276,29161440,25411535.83,쇼핑
209,2019-05-01,화북동,258,19920000,25138126.38,문화레저
385,2019-09-01,화북동,6632,358710677,123547663.2,소매업
415,2019-10-01,화북동,253,18518000,25102996.73,문화레저
113,2019-03-01,화북동,333,28646680,25267951.03,쇼핑
342,2019-08-01,화북동,6254,261466689,127057679.14999999,소매업
38,2019-01-01,화북동,292,22766200,25550763.2,쇼핑
300,2019-07-01,효돈동,7443,225904490,23093105.970000003,식음료
337,2019-08-01,효돈동,20,4207000,3923610.857,숙박업
295,2019-07-01,효돈동,17,2688000,3848850.995,숙박업
386,2019-09-01,효돈동,6669,194897030,22293865.608,식음료
253,2019-06-01,효돈동,14,3288000,3581191.183,숙박업
211,2019-05-01,효돈동,8,829000,3604024.54399999,숙박업
169,2019-04-01,효돈동,9,1737000,3416237.935,숙박업
429,2019-10-01,효돈동,7947,276525846,23072575.908,식음료
126,2019-03-01,효돈동,9,3030000,3543557.291,숙박업
83,2019-02-01,효돈동,7,2627360,3558102.155,숙박업
472,2019-11-01,효돈동,7231,229912641,23081180.976,식음료
41,2019-01-01,효돈동,6,4538300,4046355.51,숙박업
343,2019-08-01,효돈동,8994,260127191,23541665.142,식음료
379,2019-09-01,효돈동,16,2126000,3715644.268,숙박업
343,2019-08-01,효돈동,2245,66115400,19618054.285,소매업
422,2019-10-01,효돈동,16,2666000,3845429.318,숙박업
300,2019-07-01,효돈동,1731,42209200,15395403.98,소매업
257,2019-06-01,효돈동,1706,57915720,14324764.732,소매업
515,2019-12-01,효돈동,7972,242463620,25770939.053999998,식음료
386,2019-09-01,효돈동,1498,48517000,18578221.34,소매업
214,2019-05-01,효돈동,1990,56603850,18020122.71999995,소매업
429,2019-10-01,효돈동,1963,62713520,19227146.59,소매업
42,2019-01-01,효돈동,6392,227892700,24278133.059999995,식음료
171,2019-04-01,효돈동,1634,54682330,13664951.74,소매업
472,2019-11-01,효돈동,1669,84367590,19234317.48,소매업
128,2019-03-01,효돈동,1548,58402993,17717786.455000002,소매업
85,2019-02-01,효돈동,1413,74147420,14232408.62,소매업
515,2019-12-01,효돈동,1477,65311770,21475782.544999998,소매업
128,2019-03-01,효돈동,6031,201957066,21261343.746000003,식음료
42,2019-01-01,효돈동,1532,120525670,16185422.04,소매업
292,2019-07-01,효돈동,1,9800000,3848850.995,문화레저
171,2019-04-01,효돈동,5920,198500840,20497427.61,식음료
508,2019-12-01,효돈동,10,1154000,4295156.509,숙박업
465,2019-11-01,효돈동,18,2567000,3846863.496,숙박업
214,2019-05-01,효돈동,6622,204755190,21624147.26399994,식음료
257,2019-06-01,효돈동,7041,220061974,21487147.097999997,식음료
85,2019-02-01,효돈동,5821,198783900,21348612.93,식음료
